route,total_distance,speed_avg,temperature,slope,energy_consumption,source,Vehicle_Weight_kg
1172,22956.23537284268,44.77471421068603,18.010708498336328,-0.918887659648762,8423.782758011872,Vicom/Kaggle,1736.822062315494
1172,22956.23537284268,44.77471421068603,18.010708498336328,-0.918887659648762,8423.782758011872,Vicom/Kaggle,2428.0734892865016
1172,22956.23537284268,44.77471421068603,18.010708498336328,-0.918887659648762,8423.782758011872,Vicom/Kaggle,1287.9362763465845
1172,22956.23537284268,44.77471421068603,18.010708498336328,-0.918887659648762,8423.782758011872,Vicom/Kaggle,2239.5047686988137
1172,22956.23537284268,44.77471421068603,18.010708498336328,-0.918887659648762,8423.782758011872,Vicom/Kaggle,1650.7478620900135
1652,16067.266699399532,113.00303839896368,37.38861335721446,-0.954927475407116,11474.357076407472,Vicom/Kaggle,2328.5285201908787
1652,16067.266699399532,113.00303839896368,37.38861335721446,-0.954927475407116,11474.357076407472,Vicom/Kaggle,1773.9976213924365
1652,16067.266699399532,113.00303839896368,37.38861335721446,-0.954927475407116,11474.357076407472,Vicom/Kaggle,2137.633916745556
1652,16067.266699399532,113.00303839896368,37.38861335721446,-0.954927475407116,11474.357076407472,Vicom/Kaggle,2424.685743650937
1652,16067.266699399532,113.00303839896368,37.38861335721446,-0.954927475407116,11474.357076407472,Vicom/Kaggle,1600.4556706202245
1753,39137.57252237839,20.08284386841372,22.770716978151885,5.5644017303909,7335.828523187163,Vicom/Kaggle,2264.549869847864
1753,39137.57252237839,20.08284386841372,22.770716978151885,5.5644017303909,7335.828523187163,Vicom/Kaggle,2449.8331346261016
1753,39137.57252237839,20.08284386841372,22.770716978151885,5.5644017303909,7335.828523187163,Vicom/Kaggle,1424.734575261147
1219,42747.43541385947,60.04313354586727,27.12006261262781,8.926161610574145,10245.3145883415,Vicom/Kaggle,1481.209228918199
1219,42747.43541385947,60.04313354586727,27.12006261262781,8.926161610574145,10245.3145883415,Vicom/Kaggle,1840.316066095807
1219,42747.43541385947,60.04313354586727,27.12006261262781,8.926161610574145,10245.3145883415,Vicom/Kaggle,1260.5483783864363
1219,42747.43541385947,60.04313354586727,27.12006261262781,8.926161610574145,10245.3145883415,Vicom/Kaggle,1728.9052849449115
1219,42747.43541385947,60.04313354586727,27.12006261262781,8.926161610574145,10245.3145883415,Vicom/Kaggle,2071.898766710627
1219,42747.43541385947,60.04313354586727,27.12006261262781,8.926161610574145,10245.3145883415,Vicom/Kaggle,1689.734635340153
1219,42747.43541385947,60.04313354586727,27.12006261262781,8.926161610574145,10245.3145883415,Vicom/Kaggle,1500.1332459598182
1219,42747.43541385947,60.04313354586727,27.12006261262781,8.926161610574145,10245.3145883415,Vicom/Kaggle,1590.6655926195035
1219,42747.43541385947,60.04313354586727,27.12006261262781,8.926161610574145,10245.3145883415,Vicom/Kaggle,1856.49964466956
1219,42747.43541385947,60.04313354586727,27.12006261262781,8.926161610574145,10245.3145883415,Vicom/Kaggle,1708.5148022798471
1637,13974.686728903987,82.90607718609874,-1.0994431033758594,7.368337371796519,10888.592475963032,Vicom/Kaggle,1740.011674754736
1637,13974.686728903987,82.90607718609874,-1.0994431033758594,7.368337371796519,10888.592475963032,Vicom/Kaggle,1758.8523439384198
1637,13974.686728903987,82.90607718609874,-1.0994431033758594,7.368337371796519,10888.592475963032,Vicom/Kaggle,1347.8048900421131
1637,13974.686728903987,82.90607718609874,-1.0994431033758594,7.368337371796519,10888.592475963032,Vicom/Kaggle,1202.3320310939744
1637,13974.686728903987,82.90607718609874,-1.0994431033758594,7.368337371796519,10888.592475963032,Vicom/Kaggle,2304.900131120326
1637,13974.686728903987,82.90607718609874,-1.0994431033758594,7.368337371796519,10888.592475963032,Vicom/Kaggle,1286.9085951571694
1637,13974.686728903987,82.90607718609874,-1.0994431033758594,7.368337371796519,10888.592475963032,Vicom/Kaggle,2333.1898506516263
1057,40688.34736005682,83.6562967070171,27.323752956216666,5.905593366900343,8960.699193332941,Vicom/Kaggle,2144.003517282488
1057,40688.34736005682,83.6562967070171,27.323752956216666,5.905593366900343,8960.699193332941,Vicom/Kaggle,1967.4038784009656
1057,40688.34736005682,83.6562967070171,27.323752956216666,5.905593366900343,8960.699193332941,Vicom/Kaggle,1643.2239452943452
1057,40688.34736005682,83.6562967070171,27.323752956216666,5.905593366900343,8960.699193332941,Vicom/Kaggle,1409.5128284045447
1057,40688.34736005682,83.6562967070171,27.323752956216666,5.905593366900343,8960.699193332941,Vicom/Kaggle,1498.8102137227982
1057,40688.34736005682,83.6562967070171,27.323752956216666,5.905593366900343,8960.699193332941,Vicom/Kaggle,2473.135506038905
1659,19642.53758993197,77.83667481225787,6.910682899300745,0.8096379708608241,10564.721262669584,Vicom/Kaggle,2498.428783846029
1659,19642.53758993197,77.83667481225787,6.910682899300745,0.8096379708608241,10564.721262669584,Vicom/Kaggle,2497.947512666039
1659,19642.53758993197,77.83667481225787,6.910682899300745,0.8096379708608241,10564.721262669584,Vicom/Kaggle,2108.204345407643
1659,19642.53758993197,77.83667481225787,6.910682899300745,0.8096379708608241,10564.721262669584,Vicom/Kaggle,1450.558885857564
1659,19642.53758993197,77.83667481225787,6.910682899300745,0.8096379708608241,10564.721262669584,Vicom/Kaggle,2332.4960016058653
1659,19642.53758993197,77.83667481225787,6.910682899300745,0.8096379708608241,10564.721262669584,Vicom/Kaggle,1386.027940292489
1659,19642.53758993197,77.83667481225787,6.910682899300745,0.8096379708608241,10564.721262669584,Vicom/Kaggle,2430.830569927988
1475,24432.419560776983,33.03458561422322,0.199206544283129,5.7665100205296085,7236.524544230874,Vicom/Kaggle,2477.2986029721105
1475,24432.419560776983,33.03458561422322,0.199206544283129,5.7665100205296085,7236.524544230874,Vicom/Kaggle,2013.7292784091885
1475,24432.419560776983,33.03458561422322,0.199206544283129,5.7665100205296085,7236.524544230874,Vicom/Kaggle,2016.609627847066
1475,24432.419560776983,33.03458561422322,0.199206544283129,5.7665100205296085,7236.524544230874,Vicom/Kaggle,1892.6276181281264
1475,24432.419560776983,33.03458561422322,0.199206544283129,5.7665100205296085,7236.524544230874,Vicom/Kaggle,1924.6567898673288
1475,24432.419560776983,33.03458561422322,0.199206544283129,5.7665100205296085,7236.524544230874,Vicom/Kaggle,2337.423372162687
1475,24432.419560776983,33.03458561422322,0.199206544283129,5.7665100205296085,7236.524544230874,Vicom/Kaggle,2038.1461630200945
1475,24432.419560776983,33.03458561422322,0.199206544283129,5.7665100205296085,7236.524544230874,Vicom/Kaggle,1372.7809169090349
1475,24432.419560776983,33.03458561422322,0.199206544283129,5.7665100205296085,7236.524544230874,Vicom/Kaggle,2000.0606748348368
1475,24432.419560776983,33.03458561422322,0.199206544283129,5.7665100205296085,7236.524544230874,Vicom/Kaggle,1398.9773308869453
1475,24432.419560776983,33.03458561422322,0.199206544283129,5.7665100205296085,7236.524544230874,Vicom/Kaggle,2346.4999059267248
1455,11664.309422933173,18.74478824239464,33.23497489623894,7.016433646462216,5480.595628702006,Vicom/Kaggle,1978.7226114756045
1455,11664.309422933173,18.74478824239464,33.23497489623894,7.016433646462216,5480.595628702006,Vicom/Kaggle,1998.4900731470125
1455,11664.309422933173,18.74478824239464,33.23497489623894,7.016433646462216,5480.595628702006,Vicom/Kaggle,1641.9983238128489
1455,11664.309422933173,18.74478824239464,33.23497489623894,7.016433646462216,5480.595628702006,Vicom/Kaggle,2043.5327922024603
1455,11664.309422933173,18.74478824239464,33.23497489623894,7.016433646462216,5480.595628702006,Vicom/Kaggle,1313.2413725362078
1828,31323.616410504983,76.3128392192053,26.10359889937357,6.299285196859065,8918.560240359324,Vicom/Kaggle,2047.2323723701047
1828,31323.616410504983,76.3128392192053,26.10359889937357,6.299285196859065,8918.560240359324,Vicom/Kaggle,2011.432826320524
1828,31323.616410504983,76.3128392192053,26.10359889937357,6.299285196859065,8918.560240359324,Vicom/Kaggle,2225.596532147011
1828,31323.616410504983,76.3128392192053,26.10359889937357,6.299285196859065,8918.560240359324,Vicom/Kaggle,2206.916433541548
1828,31323.616410504983,76.3128392192053,26.10359889937357,6.299285196859065,8918.560240359324,Vicom/Kaggle,1547.730212844949
1894,5136.243167169997,71.91625393673253,13.340394050715869,5.152161974291845,6018.73099467247,Vicom/Kaggle,1757.876578414935
1894,5136.243167169997,71.91625393673253,13.340394050715869,5.152161974291845,6018.73099467247,Vicom/Kaggle,1549.167410352424
1894,5136.243167169997,71.91625393673253,13.340394050715869,5.152161974291845,6018.73099467247,Vicom/Kaggle,1478.8138902017183
1360,29622.712545939903,21.52272123470892,14.413752679362991,-4.293031224639456,6258.4761127134725,Vicom/Kaggle,1264.4131696542872
1360,29622.712545939903,21.52272123470892,14.413752679362991,-4.293031224639456,6258.4761127134725,Vicom/Kaggle,1954.0212039014327
1360,29622.712545939903,21.52272123470892,14.413752679362991,-4.293031224639456,6258.4761127134725,Vicom/Kaggle,2268.423272657076
1360,29622.712545939903,21.52272123470892,14.413752679362991,-4.293031224639456,6258.4761127134725,Vicom/Kaggle,1657.3867971887316
1360,29622.712545939903,21.52272123470892,14.413752679362991,-4.293031224639456,6258.4761127134725,Vicom/Kaggle,2342.8400264032725
1360,29622.712545939903,21.52272123470892,14.413752679362991,-4.293031224639456,6258.4761127134725,Vicom/Kaggle,2133.2127040875303
1934,49486.93228350433,84.6166974684676,3.8702974994417367,4.895723996722129,12009.032638531153,Vicom/Kaggle,1329.2682795428796
1934,49486.93228350433,84.6166974684676,3.8702974994417367,4.895723996722129,12009.032638531153,Vicom/Kaggle,1461.465919406338
1934,49486.93228350433,84.6166974684676,3.8702974994417367,4.895723996722129,12009.032638531153,Vicom/Kaggle,1781.8391091106105
1934,49486.93228350433,84.6166974684676,3.8702974994417367,4.895723996722129,12009.032638531153,Vicom/Kaggle,2311.913601818561
1934,49486.93228350433,84.6166974684676,3.8702974994417367,4.895723996722129,12009.032638531153,Vicom/Kaggle,1267.3098837185184
1934,49486.93228350433,84.6166974684676,3.8702974994417367,4.895723996722129,12009.032638531153,Vicom/Kaggle,1471.6602364004875
1000,37697.96873040885,54.62063900803877,-4.570205204017614,2.174419832243656,9572.5822402418,Vicom/Kaggle,1225.0059394635211
1000,37697.96873040885,54.62063900803877,-4.570205204017614,2.174419832243656,9572.5822402418,Vicom/Kaggle,1613.4626045976102
1000,37697.96873040885,54.62063900803877,-4.570205204017614,2.174419832243656,9572.5822402418,Vicom/Kaggle,1291.8944689743244
1000,37697.96873040885,54.62063900803877,-4.570205204017614,2.174419832243656,9572.5822402418,Vicom/Kaggle,1288.0558530891296
1000,37697.96873040885,54.62063900803877,-4.570205204017614,2.174419832243656,9572.5822402418,Vicom/Kaggle,2363.974389575835
1000,37697.96873040885,54.62063900803877,-4.570205204017614,2.174419832243656,9572.5822402418,Vicom/Kaggle,2280.7989606284546
1000,37697.96873040885,54.62063900803877,-4.570205204017614,2.174419832243656,9572.5822402418,Vicom/Kaggle,1822.715757934547
1000,37697.96873040885,54.62063900803877,-4.570205204017614,2.174419832243656,9572.5822402418,Vicom/Kaggle,1925.025868600835
1000,37697.96873040885,54.62063900803877,-4.570205204017614,2.174419832243656,9572.5822402418,Vicom/Kaggle,1667.2060387111444
1386,44762.46150085781,80.13127099237835,10.721161280621953,9.423539073245284,11224.684805121584,Vicom/Kaggle,2384.774122632556
1386,44762.46150085781,80.13127099237835,10.721161280621953,9.423539073245284,11224.684805121584,Vicom/Kaggle,1531.2298896793554
1386,44762.46150085781,80.13127099237835,10.721161280621953,9.423539073245284,11224.684805121584,Vicom/Kaggle,2417.248969186113
1386,44762.46150085781,80.13127099237835,10.721161280621953,9.423539073245284,11224.684805121584,Vicom/Kaggle,2171.711883261405
1386,44762.46150085781,80.13127099237835,10.721161280621953,9.423539073245284,11224.684805121584,Vicom/Kaggle,2304.8592309238893
1386,44762.46150085781,80.13127099237835,10.721161280621953,9.423539073245284,11224.684805121584,Vicom/Kaggle,2178.284747007901
1972,23263.357455710484,100.48404957241809,1.6786461857163495,4.107848250656065,11721.492211475195,Vicom/Kaggle,2356.558987733976
1972,23263.357455710484,100.48404957241809,1.6786461857163495,4.107848250656065,11721.492211475195,Vicom/Kaggle,2161.434542444291
1972,23263.357455710484,100.48404957241809,1.6786461857163495,4.107848250656065,11721.492211475195,Vicom/Kaggle,1647.4780852683575
1972,23263.357455710484,100.48404957241809,1.6786461857163495,4.107848250656065,11721.492211475195,Vicom/Kaggle,1400.554375763671
1972,23263.357455710484,100.48404957241809,1.6786461857163495,4.107848250656065,11721.492211475195,Vicom/Kaggle,1418.5818260102053
1972,23263.357455710484,100.48404957241809,1.6786461857163495,4.107848250656065,11721.492211475195,Vicom/Kaggle,2019.9985086566453
1972,23263.357455710484,100.48404957241809,1.6786461857163495,4.107848250656065,11721.492211475195,Vicom/Kaggle,2166.962964855243
1972,23263.357455710484,100.48404957241809,1.6786461857163495,4.107848250656065,11721.492211475195,Vicom/Kaggle,1958.258476711282
1972,23263.357455710484,100.48404957241809,1.6786461857163495,4.107848250656065,11721.492211475195,Vicom/Kaggle,2378.2489481285
1347,7191.056481086334,20.367411429230778,13.97770580592919,4.123408843529489,5248.08613572267,Vicom/Kaggle,2081.520470552712
1347,7191.056481086334,20.367411429230778,13.97770580592919,4.123408843529489,5248.08613572267,Vicom/Kaggle,1451.3141727139628
1347,7191.056481086334,20.367411429230778,13.97770580592919,4.123408843529489,5248.08613572267,Vicom/Kaggle,2264.548696719473
1347,7191.056481086334,20.367411429230778,13.97770580592919,4.123408843529489,5248.08613572267,Vicom/Kaggle,2283.71218193955
1347,7191.056481086334,20.367411429230778,13.97770580592919,4.123408843529489,5248.08613572267,Vicom/Kaggle,2113.1776768919344
1347,7191.056481086334,20.367411429230778,13.97770580592919,4.123408843529489,5248.08613572267,Vicom/Kaggle,2406.671727937771
1189,14494.248501852097,2.297384159620401,32.52212895684813,9.910827810546248,5358.01468531877,Vicom/Kaggle,2470.259963443837
1189,14494.248501852097,2.297384159620401,32.52212895684813,9.910827810546248,5358.01468531877,Vicom/Kaggle,1403.9978968514663
1189,14494.248501852097,2.297384159620401,32.52212895684813,9.910827810546248,5358.01468531877,Vicom/Kaggle,1655.1339345720694
1189,14494.248501852097,2.297384159620401,32.52212895684813,9.910827810546248,5358.01468531877,Vicom/Kaggle,1402.7698255260616
1189,14494.248501852097,2.297384159620401,32.52212895684813,9.910827810546248,5358.01468531877,Vicom/Kaggle,1886.473292610318
1189,14494.248501852097,2.297384159620401,32.52212895684813,9.910827810546248,5358.01468531877,Vicom/Kaggle,1537.9257924493031
1189,14494.248501852097,2.297384159620401,32.52212895684813,9.910827810546248,5358.01468531877,Vicom/Kaggle,1974.1003777195988
1189,14494.248501852097,2.297384159620401,32.52212895684813,9.910827810546248,5358.01468531877,Vicom/Kaggle,2355.4420373453795
1189,14494.248501852097,2.297384159620401,32.52212895684813,9.910827810546248,5358.01468531877,Vicom/Kaggle,2185.133217282002
1504,2546.580743484686,93.4923103674944,0.1639463531223874,-3.5961831532864186,8319.952932382257,Vicom/Kaggle,1832.7786117354497
1504,2546.580743484686,93.4923103674944,0.1639463531223874,-3.5961831532864186,8319.952932382257,Vicom/Kaggle,2112.084834436016
1504,2546.580743484686,93.4923103674944,0.1639463531223874,-3.5961831532864186,8319.952932382257,Vicom/Kaggle,1650.1444845347846
1504,2546.580743484686,93.4923103674944,0.1639463531223874,-3.5961831532864186,8319.952932382257,Vicom/Kaggle,2106.417508054463
1504,2546.580743484686,93.4923103674944,0.1639463531223874,-3.5961831532864186,8319.952932382257,Vicom/Kaggle,1677.005020952277
1504,2546.580743484686,93.4923103674944,0.1639463531223874,-3.5961831532864186,8319.952932382257,Vicom/Kaggle,2338.351391418216
1190,25140.36752410473,73.16369101831391,-0.8710879038734092,-0.8552557234947065,9080.3856818108,Vicom/Kaggle,1628.456161438105
1190,25140.36752410473,73.16369101831391,-0.8710879038734092,-0.8552557234947065,9080.3856818108,Vicom/Kaggle,1913.287142618669
1190,25140.36752410473,73.16369101831391,-0.8710879038734092,-0.8552557234947065,9080.3856818108,Vicom/Kaggle,2235.1651620221423
1190,25140.36752410473,73.16369101831391,-0.8710879038734092,-0.8552557234947065,9080.3856818108,Vicom/Kaggle,1742.7967933763446
1190,25140.36752410473,73.16369101831391,-0.8710879038734092,-0.8552557234947065,9080.3856818108,Vicom/Kaggle,1220.3217417180658
1507,32518.376907478363,83.95674835465461,35.59459989845029,4.841191584535384,11453.855314094028,Vicom/Kaggle,1219.9816997083517
1507,32518.376907478363,83.95674835465461,35.59459989845029,4.841191584535384,11453.855314094028,Vicom/Kaggle,2137.31146734664
1507,32518.376907478363,83.95674835465461,35.59459989845029,4.841191584535384,11453.855314094028,Vicom/Kaggle,2351.8620191528457
1507,32518.376907478363,83.95674835465461,35.59459989845029,4.841191584535384,11453.855314094028,Vicom/Kaggle,1820.630683105908
1507,32518.376907478363,83.95674835465461,35.59459989845029,4.841191584535384,11453.855314094028,Vicom/Kaggle,2108.261938884154
1507,32518.376907478363,83.95674835465461,35.59459989845029,4.841191584535384,11453.855314094028,Vicom/Kaggle,1738.4368102175658
1368,21281.71696834672,100.57859699863712,28.531280309724544,-0.27145615948438,10215.29916889402,Vicom/Kaggle,1885.3431304317364
1368,21281.71696834672,100.57859699863712,28.531280309724544,-0.27145615948438,10215.29916889402,Vicom/Kaggle,1672.34456215796
1368,21281.71696834672,100.57859699863712,28.531280309724544,-0.27145615948438,10215.29916889402,Vicom/Kaggle,1583.1837077617838
1368,21281.71696834672,100.57859699863712,28.531280309724544,-0.27145615948438,10215.29916889402,Vicom/Kaggle,1530.6082541872406
1408,28203.924459281567,96.33731217894008,-2.6118560472084464,0.1922522189368285,10384.882134070367,Vicom/Kaggle,1774.119651104509
1823,16103.04219127482,115.31041763145896,-1.4193281634087285,8.389674096956629,11951.474509058826,Vicom/Kaggle,1645.5793558950056
1823,16103.04219127482,115.31041763145896,-1.4193281634087285,8.389674096956629,11951.474509058826,Vicom/Kaggle,1534.5845339154214
1823,16103.04219127482,115.31041763145896,-1.4193281634087285,8.389674096956629,11951.474509058826,Vicom/Kaggle,1250.1578343192225
1823,16103.04219127482,115.31041763145896,-1.4193281634087285,8.389674096956629,11951.474509058826,Vicom/Kaggle,1958.743478693364
1823,16103.04219127482,115.31041763145896,-1.4193281634087285,8.389674096956629,11951.474509058826,Vicom/Kaggle,1455.253494783659
1928,4384.318888879144,64.31220946225419,25.821590266701737,3.690308575596948,7163.283735812917,Vicom/Kaggle,1871.0025938118315
1928,4384.318888879144,64.31220946225419,25.821590266701737,3.690308575596948,7163.283735812917,Vicom/Kaggle,1903.135936985312
1928,4384.318888879144,64.31220946225419,25.821590266701737,3.690308575596948,7163.283735812917,Vicom/Kaggle,2083.6752238894223
1928,4384.318888879144,64.31220946225419,25.821590266701737,3.690308575596948,7163.283735812917,Vicom/Kaggle,1910.142908213405
1928,4384.318888879144,64.31220946225419,25.821590266701737,3.690308575596948,7163.283735812917,Vicom/Kaggle,2305.924478745904
1928,4384.318888879144,64.31220946225419,25.821590266701737,3.690308575596948,7163.283735812917,Vicom/Kaggle,2190.3241616002447
1928,4384.318888879144,64.31220946225419,25.821590266701737,3.690308575596948,7163.283735812917,Vicom/Kaggle,1464.953889094476
1928,4384.318888879144,64.31220946225419,25.821590266701737,3.690308575596948,7163.283735812917,Vicom/Kaggle,1765.6203513015307
1928,4384.318888879144,64.31220946225419,25.821590266701737,3.690308575596948,7163.283735812917,Vicom/Kaggle,2467.067189929222
1928,4384.318888879144,64.31220946225419,25.821590266701737,3.690308575596948,7163.283735812917,Vicom/Kaggle,1597.6979793510827
1928,4384.318888879144,64.31220946225419,25.821590266701737,3.690308575596948,7163.283735812917,Vicom/Kaggle,2369.1499566274647
1928,4384.318888879144,64.31220946225419,25.821590266701737,3.690308575596948,7163.283735812917,Vicom/Kaggle,1904.0785058673027
1933,21656.749722865203,58.619475919188645,11.665489096645878,-3.4570162579376813,8026.194528258088,Vicom/Kaggle,1867.0997856557408
1933,21656.749722865203,58.619475919188645,11.665489096645878,-3.4570162579376813,8026.194528258088,Vicom/Kaggle,1287.0331531579775
1933,21656.749722865203,58.619475919188645,11.665489096645878,-3.4570162579376813,8026.194528258088,Vicom/Kaggle,1534.4829972743787
1933,21656.749722865203,58.619475919188645,11.665489096645878,-3.4570162579376813,8026.194528258088,Vicom/Kaggle,2419.530197270211
1933,21656.749722865203,58.619475919188645,11.665489096645878,-3.4570162579376813,8026.194528258088,Vicom/Kaggle,1527.6854636339983
1933,21656.749722865203,58.619475919188645,11.665489096645878,-3.4570162579376813,8026.194528258088,Vicom/Kaggle,1201.780572455326
1933,21656.749722865203,58.619475919188645,11.665489096645878,-3.4570162579376813,8026.194528258088,Vicom/Kaggle,1658.469737357837
1116,27435.109988516047,48.22646398688761,27.5877982994999,-0.3370612140106725,7327.450848413183,Vicom/Kaggle,1921.388145245074
1116,27435.109988516047,48.22646398688761,27.5877982994999,-0.3370612140106725,7327.450848413183,Vicom/Kaggle,1443.6853132680144
1116,27435.109988516047,48.22646398688761,27.5877982994999,-0.3370612140106725,7327.450848413183,Vicom/Kaggle,2370.206682646644
1116,27435.109988516047,48.22646398688761,27.5877982994999,-0.3370612140106725,7327.450848413183,Vicom/Kaggle,1293.9543926173633
1116,27435.109988516047,48.22646398688761,27.5877982994999,-0.3370612140106725,7327.450848413183,Vicom/Kaggle,1754.714567147607
1116,27435.109988516047,48.22646398688761,27.5877982994999,-0.3370612140106725,7327.450848413183,Vicom/Kaggle,1849.462768281412
1116,27435.109988516047,48.22646398688761,27.5877982994999,-0.3370612140106725,7327.450848413183,Vicom/Kaggle,1848.8814197244976
1116,27435.109988516047,48.22646398688761,27.5877982994999,-0.3370612140106725,7327.450848413183,Vicom/Kaggle,2057.37447550675
1116,27435.109988516047,48.22646398688761,27.5877982994999,-0.3370612140106725,7327.450848413183,Vicom/Kaggle,2337.518651572126
1133,49133.47617512228,18.442925141304546,13.200433118521495,-3.859124352508729,7580.5292318846305,Vicom/Kaggle,2177.566243589693
1133,49133.47617512228,18.442925141304546,13.200433118521495,-3.859124352508729,7580.5292318846305,Vicom/Kaggle,1755.3419487293024
1133,49133.47617512228,18.442925141304546,13.200433118521495,-3.859124352508729,7580.5292318846305,Vicom/Kaggle,1800.5002074587856
1057,17428.94288916057,68.71286794584269,38.55040092945254,3.341949001707178,9148.186502419116,Vicom/Kaggle,2144.003517282488
1057,17428.94288916057,68.71286794584269,38.55040092945254,3.341949001707178,9148.186502419116,Vicom/Kaggle,1967.4038784009656
1057,17428.94288916057,68.71286794584269,38.55040092945254,3.341949001707178,9148.186502419116,Vicom/Kaggle,1643.2239452943452
1057,17428.94288916057,68.71286794584269,38.55040092945254,3.341949001707178,9148.186502419116,Vicom/Kaggle,1409.5128284045447
1057,17428.94288916057,68.71286794584269,38.55040092945254,3.341949001707178,9148.186502419116,Vicom/Kaggle,1498.8102137227982
1057,17428.94288916057,68.71286794584269,38.55040092945254,3.341949001707178,9148.186502419116,Vicom/Kaggle,2473.135506038905
1555,33920.70590810214,33.24150291911745,26.2487475517293,-2.4009770543601547,7916.792175885145,Vicom/Kaggle,2194.9613338250097
1555,33920.70590810214,33.24150291911745,26.2487475517293,-2.4009770543601547,7916.792175885145,Vicom/Kaggle,1425.865356602685
1555,33920.70590810214,33.24150291911745,26.2487475517293,-2.4009770543601547,7916.792175885145,Vicom/Kaggle,2162.1184349014484
1555,33920.70590810214,33.24150291911745,26.2487475517293,-2.4009770543601547,7916.792175885145,Vicom/Kaggle,1796.654981310327
1555,33920.70590810214,33.24150291911745,26.2487475517293,-2.4009770543601547,7916.792175885145,Vicom/Kaggle,1578.2929596056638
1555,33920.70590810214,33.24150291911745,26.2487475517293,-2.4009770543601547,7916.792175885145,Vicom/Kaggle,2019.3179412363584
1684,41148.95961399612,110.55690146555706,-2.902290581944631,7.8567272503765935,12635.858466576168,Vicom/Kaggle,2319.2824730349275
1684,41148.95961399612,110.55690146555706,-2.902290581944631,7.8567272503765935,12635.858466576168,Vicom/Kaggle,2183.192860676334
1684,41148.95961399612,110.55690146555706,-2.902290581944631,7.8567272503765935,12635.858466576168,Vicom/Kaggle,1523.1394058562048
1684,41148.95961399612,110.55690146555706,-2.902290581944631,7.8567272503765935,12635.858466576168,Vicom/Kaggle,1532.717238546716
1684,41148.95961399612,110.55690146555706,-2.902290581944631,7.8567272503765935,12635.858466576168,Vicom/Kaggle,2445.9694939147234
1684,41148.95961399612,110.55690146555706,-2.902290581944631,7.8567272503765935,12635.858466576168,Vicom/Kaggle,1643.6957897882392
1684,41148.95961399612,110.55690146555706,-2.902290581944631,7.8567272503765935,12635.858466576168,Vicom/Kaggle,1771.6311761416348
1684,41148.95961399612,110.55690146555706,-2.902290581944631,7.8567272503765935,12635.858466576168,Vicom/Kaggle,2395.807365621453
1684,41148.95961399612,110.55690146555706,-2.902290581944631,7.8567272503765935,12635.858466576168,Vicom/Kaggle,1587.3463575424114
1684,41148.95961399612,110.55690146555706,-2.902290581944631,7.8567272503765935,12635.858466576168,Vicom/Kaggle,2290.275059364832
1671,16835.99731268159,69.9828965132517,9.87257986948148,3.6597103968474975,7473.466498977178,Vicom/Kaggle,1611.3325448493383
1671,16835.99731268159,69.9828965132517,9.87257986948148,3.6597103968474975,7473.466498977178,Vicom/Kaggle,1665.7021661979445
1671,16835.99731268159,69.9828965132517,9.87257986948148,3.6597103968474975,7473.466498977178,Vicom/Kaggle,2106.440972355726
1671,16835.99731268159,69.9828965132517,9.87257986948148,3.6597103968474975,7473.466498977178,Vicom/Kaggle,1768.192292114789
1671,16835.99731268159,69.9828965132517,9.87257986948148,3.6597103968474975,7473.466498977178,Vicom/Kaggle,1638.9674221826258
1671,16835.99731268159,69.9828965132517,9.87257986948148,3.6597103968474975,7473.466498977178,Vicom/Kaggle,2119.370910264788
1671,16835.99731268159,69.9828965132517,9.87257986948148,3.6597103968474975,7473.466498977178,Vicom/Kaggle,1617.9178668945651
1671,16835.99731268159,69.9828965132517,9.87257986948148,3.6597103968474975,7473.466498977178,Vicom/Kaggle,2138.3376487148607
1671,16835.99731268159,69.9828965132517,9.87257986948148,3.6597103968474975,7473.466498977178,Vicom/Kaggle,2434.5911861669247
1671,16835.99731268159,69.9828965132517,9.87257986948148,3.6597103968474975,7473.466498977178,Vicom/Kaggle,2453.513161644232
1172,46503.56883294416,71.14082166097322,20.36227837612132,-4.109365371033579,9123.248809194416,Vicom/Kaggle,2363.983617540536
1172,46503.56883294416,71.14082166097322,20.36227837612132,-4.109365371033579,9123.248809194416,Vicom/Kaggle,1761.8416501260472
1172,46503.56883294416,71.14082166097322,20.36227837612132,-4.109365371033579,9123.248809194416,Vicom/Kaggle,1736.822062315494
1172,46503.56883294416,71.14082166097322,20.36227837612132,-4.109365371033579,9123.248809194416,Vicom/Kaggle,2428.0734892865016
1172,46503.56883294416,71.14082166097322,20.36227837612132,-4.109365371033579,9123.248809194416,Vicom/Kaggle,1287.9362763465845
1172,46503.56883294416,71.14082166097322,20.36227837612132,-4.109365371033579,9123.248809194416,Vicom/Kaggle,2239.5047686988137
1172,46503.56883294416,71.14082166097322,20.36227837612132,-4.109365371033579,9123.248809194416,Vicom/Kaggle,1650.7478620900135
1828,17007.68122978049,42.5909593052412,1.384313719016081,-0.4868650456352155,7229.867598561066,Vicom/Kaggle,2047.2323723701047
1828,17007.68122978049,42.5909593052412,1.384313719016081,-0.4868650456352155,7229.867598561066,Vicom/Kaggle,2011.432826320524
1828,17007.68122978049,42.5909593052412,1.384313719016081,-0.4868650456352155,7229.867598561066,Vicom/Kaggle,2225.596532147011
1828,17007.68122978049,42.5909593052412,1.384313719016081,-0.4868650456352155,7229.867598561066,Vicom/Kaggle,2206.916433541548
